"1643.97948,0.04231"
"1643.01527,0.03737"
"1642.05106,0.03154"
"1641.08685,0.02514"
"1640.12264,0.01879"
"1639.15843,0.01271"
"1638.19422,0.00635"
"1637.23001,-0.00135"
"1636.26579,-0.01140"
"1635.30158,-0.02324"
"1634.33737,-0.03412"
"1633.37316,-0.04261"
"1632.40895,-0.04972"
"1631.44474,-0.05667"
"1630.48053,-0.06388"
"1629.51632,-0.07159"
"1628.55211,-0.07988"
"1627.58790,-0.08811"
"1626.62369,-0.09507"
"1625.65948,-0.10063"
"1624.69526,-0.10600"
"1623.73105,-0.11220"
"1622.76684,-0.11891"
"1621.80263,-0.12492"
"1620.83842,-0.12969"
"1619.87421,-0.13345"
"1618.91000,-0.13682"
"1617.94579,-0.14073"
"1616.98158,-0.14565"
"1616.01737,-0.15067"
"1615.05316,-0.15450"
"1614.08895,-0.15722"
"1613.12473,-0.15948"
"1612.16052,-0.16171"
"1611.19631,-0.16402"
"1610.23210,-0.16635"
"1609.26789,-0.16850"
"1608.30368,-0.17039"
"1607.33947,-0.17214"
"1606.37526,-0.17385"
"1605.41105,-0.17547"
"1604.44684,-0.17703"
"1603.48263,-0.17861"
"1602.51842,-0.18017"
"1601.55420,-0.18155"
"1600.58999,-0.18268"
"1599.62578,-0.18364"
"1598.66157,-0.18464"
"1597.69736,-0.18582"
"1596.73315,-0.18718"
"1595.76894,-0.18861"
"1594.80473,-0.18987"
"1593.84052,-0.19077"
"1592.87631,-0.19141"
"1591.91210,-0.19206"
"1590.94789,-0.19290"
"1589.98367,-0.19387"
"1589.01946,-0.19477"
"1588.05525,-0.19554"
"1587.09104,-0.19623"
"1586.12683,-0.19688"
"1585.16262,-0.19750"
"1584.19841,-0.19811"
"1583.23420,-0.19869"
"1582.26999,-0.19918"
"1581.30578,-0.19950"
"1580.34157,-0.19964"
"1579.37736,-0.19971"
"1578.41314,-0.19999"
"1577.44893,-0.20082"
"1576.48472,-0.20206"
"1575.52051,-0.20296"
"1574.55630,-0.20305"
"1573.59209,-0.20258"
"1572.62788,-0.20188"
"1571.66367,-0.20113"
"1570.69946,-0.20057"
"1569.73525,-0.20050"
"1568.77104,-0.20100"
"1567.80683,-0.20166"
"1566.84261,-0.20199"
"1565.87840,-0.20192"
"1564.91419,-0.20176"
"1563.94998,-0.20171"
"1562.98577,-0.20153"
"1562.02156,-0.20106"
"1561.05735,-0.20060"
"1560.09314,-0.20074"
"1559.12893,-0.20176"
"1558.16472,-0.20289"
"1557.20051,-0.20313"
"1556.23630,-0.20284"
"1555.27208,-0.20262"
"1554.30787,-0.20246"
"1553.34366,-0.20204"
"1552.37945,-0.20135"
"1551.41524,-0.20074"
"1550.45103,-0.20053"
"1549.48682,-0.20069"
"1548.52261,-0.20080"
"1547.55840,-0.20060"
"1546.59419,-0.20019"
"1545.62998,-0.19976"
"1544.66576,-0.19939"
"1543.70155,-0.19919"
"1542.73734,-0.19917"
"1541.77313,-0.19927"
"1540.80892,-0.19987"
"1539.84471,-0.20118"
"1538.88050,-0.20211"
"1537.91629,-0.20174"
"1536.95208,-0.20046"
"1535.98787,-0.19897"
"1535.02366,-0.19783"
"1534.05945,-0.19752"
"1533.09523,-0.19824"
"1532.13102,-0.19954"
"1531.16681,-0.20066"
"1530.20260,-0.20124"
"1529.23839,-0.20136"
"1528.27418,-0.20114"
"1527.30997,-0.20094"
"1526.34576,-0.20124"
"1525.38155,-0.20182"
"1524.41734,-0.20202"
"1523.45313,-0.20174"
"1522.48892,-0.20131"
"1521.52470,-0.20108"
"1520.56049,-0.20115"
"1519.59628,-0.20140"
"1518.63207,-0.20189"
"1517.66786,-0.20270"
"1516.70365,-0.20360"
"1515.73944,-0.20417"
"1514.77523,-0.20429"
"1513.81102,-0.20425"
"1512.84681,-0.20419"
"1511.88260,-0.20374"
"1510.91839,-0.20255"
"1509.95417,-0.20066"
"1508.98996,-0.19861"
"1508.02575,-0.19747"
"1507.06154,-0.19766"
"1506.09733,-0.19770"
"1505.13312,-0.19639"
"1504.16891,-0.19436"
"1503.20470,-0.19222"
"1502.24049,-0.18986"
"1501.27628,-0.18705"
"1500.31207,-0.18398"
"1499.34786,-0.18103"
"1498.38364,-0.17860"
"1497.41943,-0.17704"
"1496.45522,-0.17625"
"1495.49101,-0.17574"
"1494.52680,-0.17524"
"1493.56259,-0.17471"
"1492.59838,-0.17406"
"1491.63417,-0.17347"
"1490.66996,-0.17358"
"1489.70575,-0.17516"
"1488.74154,-0.17822"
"1487.77733,-0.18191"
"1486.81311,-0.18515"
"1485.84890,-0.18723"
"1484.88469,-0.18819"
"1483.92048,-0.18856"
"1482.95627,-0.18881"
"1481.99206,-0.18902"
"1481.02785,-0.18883"
"1480.06364,-0.18799"
"1479.09943,-0.18667"
"1478.13522,-0.18512"
"1477.17101,-0.18331"
"1476.20680,-0.18105"
"1475.24258,-0.17853"
"1474.27837,-0.17601"
"1473.31416,-0.17319"
"1472.34995,-0.16952"
"1471.38574,-0.16503"
"1470.42153,-0.16010"
"1469.45732,-0.15478"
"1468.49311,-0.14898"
"1467.52890,-0.14288"
"1466.56469,-0.13681"
"1465.60048,-0.13100"
"1464.63627,-0.12576"
"1463.67205,-0.12198"
"1462.70784,-0.12013"
"1461.74363,-0.11990"
"1460.77942,-0.12083"
"1459.81521,-0.12272"
"1458.85100,-0.12565"
"1457.88679,-0.13002"
"1456.92258,-0.13578"
"1455.95837,-0.14107"
"1454.99416,-0.14385"
"1454.02995,-0.14419"
"1453.06574,-0.14326"
"1452.10152,-0.14163"
"1451.13731,-0.13932"
"1450.17310,-0.13658"
"1449.20889,-0.13360"
"1448.24468,-0.12999"
"1447.28047,-0.12539"
"1446.31626,-0.12032"
"1445.35205,-0.11558"
"1444.38784,-0.11154"
"1443.42363,-0.10828"
"1442.45942,-0.10583"
"1441.49521,-0.10413"
"1440.53099,-0.10313"
"1439.56678,-0.10284"
"1438.60257,-0.10362"
"1437.63836,-0.10605"
"1436.67415,-0.10998"
"1435.70994,-0.11400"
"1434.74573,-0.11696"
"1433.78152,-0.11899"
"1432.81731,-0.12045"
"1431.85310,-0.12149"
"1430.88889,-0.12198"
"1429.92468,-0.12137"
"1428.96046,-0.11918"
"1427.99625,-0.11572"
"1427.03204,-0.11174"
"1426.06783,-0.10798"
"1425.10362,-0.10506"
"1424.13941,-0.10328"
"1423.17520,-0.10263"
"1422.21099,-0.10316"
"1421.24678,-0.10519"
"1420.28257,-0.10923"
"1419.31836,-0.11543"
"1418.35414,-0.12291"
"1417.38993,-0.13051"
"1416.42572,-0.13759"
"1415.46151,-0.14365"
"1414.49730,-0.14863"
"1413.53309,-0.15289"
"1412.56888,-0.15669"
"1411.60467,-0.15997"
"1410.64046,-0.16270"
"1409.67625,-0.16500"
"1408.71204,-0.16695"
"1407.74783,-0.16855"
"1406.78361,-0.16983"
"1405.81940,-0.17096"
"1404.85519,-0.17202"
"1403.89098,-0.17292"
"1402.92677,-0.17359"
"1401.96256,-0.17409"
"1400.99835,-0.17451"
"1400.03414,-0.17488"
"1399.06993,-0.17505"
"1398.10572,-0.17512"
"1397.14151,-0.17549"
"1396.17730,-0.17605"
"1395.21308,-0.17616"
"1394.24887,-0.17569"
"1393.28466,-0.17518"
"1392.32045,-0.17483"
"1391.35624,-0.17448"
"1390.39203,-0.17402"
"1389.42782,-0.17352"
"1388.46361,-0.17289"
"1387.49940,-0.17181"
"1386.53519,-0.17032"
"1385.57098,-0.16889"
"1384.60677,-0.16772"
"1383.64255,-0.16658"
"1382.67834,-0.16533"
"1381.71413,-0.16401"
"1380.74992,-0.16267"
"1379.78571,-0.16123"
"1378.82150,-0.15957"
"1377.85729,-0.15766"
"1376.89308,-0.15578"
"1375.92887,-0.15460"
"1374.96466,-0.15469"
"1374.00045,-0.15570"
"1373.03624,-0.15654"
"1372.07202,-0.15681"
"1371.10781,-0.15711"
"1370.14360,-0.15802"
"1369.17939,-0.15969"
"1368.21518,-0.16199"
"1367.25097,-0.16462"
"1366.28676,-0.16731"
"1365.32255,-0.17017"
"1364.35834,-0.17333"
"1363.39413,-0.17612"
"1362.42992,-0.17746"
"1361.46571,-0.17780"
"1360.50149,-0.17855"
"1359.53728,-0.17998"
"1358.57307,-0.18133"
"1357.60886,-0.18220"
"1356.64465,-0.18281"
"1355.68044,-0.18336"
"1354.71623,-0.18380"
"1353.75202,-0.18402"
"1352.78781,-0.18407"
"1351.82360,-0.18413"
"1350.85939,-0.18436"
"1349.89518,-0.18467"
"1348.93096,-0.18480"
"1347.96675,-0.18466"
"1347.00254,-0.18445"
"1346.03833,-0.18437"
"1345.07412,-0.18437"
"1344.10991,-0.18435"
"1343.14570,-0.18436"
"1342.18149,-0.18462"
"1341.21728,-0.18515"
"1340.25307,-0.18534"
"1339.28886,-0.18463"
"1338.32465,-0.18343"
"1337.36043,-0.18239"
"1336.39622,-0.18191"
"1335.43201,-0.18199"
"1334.46780,-0.18205"
"1333.50359,-0.18161"
"1332.53938,-0.18079"
"1331.57517,-0.17983"
"1330.61096,-0.17876"
"1329.64675,-0.17754"
"1328.68254,-0.17610"
"1327.71833,-0.17449"
"1326.75412,-0.17286"
"1325.78990,-0.17126"
"1324.82569,-0.16960"
"1323.86148,-0.16784"
"1322.89727,-0.16606"
"1321.93306,-0.16449"
"1320.96885,-0.16329"
"1320.00464,-0.16234"
"1319.04043,-0.16160"
"1318.07622,-0.16126"
"1317.11201,-0.16139"
"1316.14780,-0.16188"
"1315.18359,-0.16276"
"1314.21937,-0.16417"
"1313.25516,-0.16580"
"1312.29095,-0.16696"
"1311.32674,-0.16740"
"1310.36253,-0.16747"
"1309.39832,-0.16738"
"1308.43411,-0.16711"
"1307.46990,-0.16663"
"1306.50569,-0.16574"
"1305.54148,-0.16416"
"1304.57727,-0.16182"
"1303.61306,-0.15884"
"1302.64884,-0.15519"
"1301.68463,-0.15068"
"1300.72042,-0.14511"
"1299.75621,-0.13842"
"1298.79200,-0.13063"
"1297.82779,-0.12180"
"1296.86358,-0.11213"
"1295.89937,-0.10210"
"1294.93516,-0.09228"
"1293.97095,-0.08316"
"1293.00674,-0.07524"
"1292.04252,-0.06903"
"1291.07831,-0.06488"
"1290.11410,-0.06291"
"1289.14989,-0.06315"
"1288.18568,-0.06535"
"1287.22147,-0.06887"
"1286.25726,-0.07314"
"1285.29305,-0.07794"
"1284.32884,-0.08289"
"1283.36463,-0.08748"
"1282.40042,-0.09129"
"1281.43621,-0.09412"
"1280.47199,-0.09601"
"1279.50778,-0.09697"
"1278.54357,-0.09717"
"1277.57936,-0.09700"
"1276.61515,-0.09688"
"1275.65094,-0.09709"
"1274.68673,-0.09788"
"1273.72252,-0.09944"
"1272.75831,-0.10190"
"1271.79410,-0.10505"
"1270.82989,-0.10848"
"1269.86568,-0.11207"
"1268.90146,-0.11587"
"1267.93725,-0.11964"
"1266.97304,-0.12312"
"1266.00883,-0.12619"
"1265.04462,-0.12880"
"1264.08041,-0.13097"
"1263.11620,-0.13281"
"1262.15199,-0.13444"
"1261.18778,-0.13595"
"1260.22357,-0.13724"
"1259.25936,-0.13819"
"1258.29515,-0.13897"
"1257.33093,-0.13969"
"1256.36672,-0.14040"
"1255.40251,-0.14120"
"1254.43830,-0.14208"
"1253.47409,-0.14301"
"1252.50988,-0.14394"
"1251.54567,-0.14479"
"1250.58146,-0.14562"
"1249.61725,-0.14652"
"1248.65304,-0.14742"
"1247.68883,-0.14829"
"1246.72462,-0.14911"
"1245.76040,-0.14980"
"1244.79619,-0.15034"
"1243.83198,-0.15075"
"1242.86777,-0.15106"
"1241.90356,-0.15131"
"1240.93935,-0.15147"
"1239.97514,-0.15152"
"1239.01093,-0.15146"
"1238.04672,-0.15127"
"1237.08251,-0.15101"
"1236.11830,-0.15071"
"1235.15409,-0.15040"
"1234.18987,-0.15012"
"1233.22566,-0.14994"
"1232.26145,-0.14983"
"1231.29724,-0.14979"
"1230.33303,-0.14989"
"1229.36882,-0.15015"
"1228.40461,-0.15058"
"1227.44040,-0.15105"
"1226.47619,-0.15147"
"1225.51198,-0.15186"
"1224.54777,-0.15232"
"1223.58356,-0.15284"
"1222.61934,-0.15331"
"1221.65513,-0.15366"
"1220.69092,-0.15402"
"1219.72671,-0.15452"
"1218.76250,-0.15516"
"1217.79829,-0.15594"
"1216.83408,-0.15682"
"1215.86987,-0.15775"
"1214.90566,-0.15878"
"1213.94145,-0.15989"
"1212.97724,-0.16095"
"1212.01303,-0.16195"
"1211.04881,-0.16299"
"1210.08460,-0.16408"
"1209.12039,-0.16516"
"1208.15618,-0.16618"
"1207.19197,-0.16717"
"1206.22776,-0.16812"
"1205.26355,-0.16896"
"1204.29934,-0.16970"
"1203.33513,-0.17043"
"1202.37092,-0.17111"
"1201.40671,-0.17165"
"1200.44250,-0.17196"
"1199.47828,-0.17258"
"1198.51407,-0.17309"
"1197.54986,-0.17367"
"1196.58565,-0.17411"
"1195.62144,-0.17443"
"1194.65723,-0.17474"
"1193.69302,-0.17499"
"1192.72881,-0.17512"
"1191.76460,-0.17509"
"1190.80039,-0.17499"
"1189.83618,-0.17493"
"1188.87197,-0.17477"
"1187.90775,-0.17439"
"1186.94354,-0.17394"
"1185.97933,-0.17342"
"1185.01512,-0.17277"
"1184.05091,-0.17202"
"1183.08670,-0.17117"
"1182.12249,-0.17021"
"1181.15828,-0.16908"
"1180.19407,-0.16784"
"1179.22986,-0.16665"
"1178.26565,-0.16551"
"1177.30144,-0.16431"
"1176.33722,-0.16300"
"1175.37301,-0.16173"
"1174.40880,-0.16062"
"1173.44459,-0.15964"
"1172.48038,-0.15879"
"1171.51617,-0.15814"
"1170.55196,-0.15776"
"1169.58775,-0.15750"
"1168.62354,-0.15725"
"1167.65933,-0.15705"
"1166.69512,-0.15697"
"1165.73091,-0.15704"
"1164.76669,-0.15721"
"1163.80248,-0.15737"
"1162.83827,-0.15765"
"1161.87406,-0.15803"
"1160.90985,-0.15834"
"1159.94564,-0.15856"
"1158.98143,-0.15874"
"1158.01722,-0.15894"
"1157.05301,-0.15924"
"1156.08880,-0.15957"
"1155.12459,-0.15983"
"1154.16037,-0.16015"
"1153.19616,-0.16051"
"1152.23195,-0.16088"
"1151.26774,-0.16136"
"1150.30353,-0.16183"
"1149.33932,-0.16214"
"1148.37511,-0.16238"
"1147.41090,-0.16265"
"1146.44669,-0.16300"
"1145.48248,-0.16340"
"1144.51827,-0.16370"
"1143.55406,-0.16393"
"1142.58984,-0.16406"
"1141.62563,-0.16408"
"1140.66142,-0.16401"
"1139.69721,-0.16383"
"1138.73300,-0.16358"
"1137.76879,-0.16345"
"1136.80458,-0.16334"
"1135.84037,-0.16303"
"1134.87616,-0.16259"
"1133.91195,-0.16208"
"1132.94774,-0.16148"
"1131.98353,-0.16096"
"1131.01931,-0.16052"
"1130.05510,-0.16005"
"1129.09089,-0.15934"
"1128.12668,-0.15822"
"1127.16247,-0.15698"
"1126.19826,-0.15589"
"1125.23405,-0.15496"
"1124.26984,-0.15418"
"1123.30563,-0.15336"
"1122.34142,-0.15229"
"1121.37721,-0.15112"
"1120.41300,-0.15001"
"1119.44878,-0.14881"
"1118.48457,-0.14753"
"1117.52036,-0.14632"
"1116.55615,-0.14516"
"1115.59194,-0.14388"
"1114.62773,-0.14246"
"1113.66352,-0.14128"
"1112.69931,-0.14043"
"1111.73510,-0.13952"
"1110.77089,-0.13862"
"1109.80668,-0.13798"
"1108.84247,-0.13746"
"1107.87825,-0.13702"
"1106.91404,-0.13672"
"1105.94983,-0.13650"
"1104.98562,-0.13629"
"1104.02141,-0.13599"
"1103.05720,-0.13564"
"1102.09299,-0.13544"
"1101.12878,-0.13539"
"1100.16457,-0.13538"
"1099.20036,-0.13542"
"1098.23615,-0.13542"
"1097.27194,-0.13551"
"1096.30772,-0.13585"
"1095.34351,-0.13631"
"1094.37930,-0.13668"
"1093.41509,-0.13701"
"1092.45088,-0.13748"
"1091.48667,-0.13810"
"1090.52246,-0.13864"
"1089.55825,-0.13912"
"1088.59404,-0.13974"
"1087.62983,-0.14040"
"1086.66562,-0.14097"
"1085.70141,-0.14165"
"1084.73719,-0.14238"
"1083.77298,-0.14288"
"1082.80877,-0.14322"
"1081.84456,-0.14362"
"1080.88035,-0.14408"
"1079.91614,-0.14452"
"1078.95193,-0.14490"
"1077.98772,-0.14534"
"1077.02351,-0.14586"
"1076.05930,-0.14624"
"1075.09509,-0.14654"
"1074.13088,-0.14695"
"1073.16666,-0.14739"
"1072.20245,-0.14789"
"1071.23824,-0.14853"
"1070.27403,-0.14917"
"1069.30982,-0.14971"
"1068.34561,-0.15015"
"1067.38140,-0.15061"
"1066.41719,-0.15122"
"1065.45298,-0.15183"
"1064.48877,-0.15234"
"1063.52456,-0.15289"
"1062.56035,-0.15358"
"1061.59613,-0.15442"
"1060.63192,-0.15543"
"1059.66771,-0.15646"
"1058.70350,-0.15751"
"1057.73929,-0.15861"
"1056.77508,-0.15978"
"1055.81087,-0.16108"
"1054.84666,-0.16244"
"1053.88245,-0.16376"
"1052.91824,-0.16510"
"1051.95403,-0.16640"
"1050.98982,-0.16756"
"1050.02560,-0.16869"
"1049.06139,-0.16979"
"1048.09718,-0.17079"
"1047.13297,-0.17164"
"1046.16876,-0.17238"
"1045.20455,-0.17313"
"1044.24034,-0.17399"
"1043.27613,-0.17478"
"1042.31192,-0.17548"
"1041.34771,-0.17618"
"1040.38350,-0.17673"
"1039.41929,-0.17705"
"1038.45507,-0.17729"
"1037.49086,-0.17749"
"1036.52665,-0.17766"
"1035.56244,-0.17781"
"1034.59823,-0.17789"
"1033.63402,-0.17794"
"1032.66981,-0.17782"
"1031.70560,-0.17746"
"1030.74139,-0.17709"
"1029.77718,-0.17673"
"1028.81297,-0.17622"
"1027.84875,-0.17556"
"1026.88454,-0.17475"
"1025.92033,-0.17385"
"1024.95612,-0.17295"
"1023.99191,-0.17196"
"1023.02770,-0.17085"
"1022.06349,-0.16971"
"1021.09928,-0.16866"
"1020.13507,-0.16782"
"1019.17086,-0.16718"
"1018.20665,-0.16670"
"1017.24244,-0.16661"
"1016.27822,-0.16699"
"1015.31401,-0.16766"
"1014.34980,-0.16844"
"1013.38559,-0.16915"
"1012.42138,-0.16987"
"1011.45717,-0.17073"
"1010.49296,-0.17146"
"1009.52875,-0.17202"
"1008.56454,-0.17258"
"1007.60033,-0.17298"
"1006.63612,-0.17311"
"1005.67191,-0.17321"
"1004.70769,-0.17338"
"1003.74348,-0.17369"
"1002.77927,-0.17416"
"1001.81506,-0.17468"
"1000.85085,-0.17535"
"999.88664,-0.17630"
"998.92243,-0.17734"
"997.95822,-0.17836"
"996.99401,-0.17929"
"996.02980,-0.17997"
"995.06559,-0.18039"
"994.10138,-0.18061"
"993.13716,-0.18072"
"992.17295,-0.18073"
"991.20874,-0.18064"
"990.24453,-0.18062"
"989.28032,-0.18080"
"988.31611,-0.18099"
"987.35190,-0.18120"
"986.38769,-0.18149"
"985.42348,-0.18168"
"984.45927,-0.18190"
"983.49506,-0.18234"
"982.53085,-0.18278"
"981.56663,-0.18320"
"980.60242,-0.18376"
"979.63821,-0.18437"
"978.67400,-0.18502"
"977.70979,-0.18574"
"976.74558,-0.18642"
"975.78137,-0.18694"
"974.81716,-0.18734"
"973.85295,-0.18774"
"972.88874,-0.18805"
"971.92453,-0.18820"
"970.96032,-0.18846"
"969.99610,-0.18890"
"969.03189,-0.18926"
"968.06768,-0.18956"
"967.10347,-0.18989"
"966.13926,-0.19007"
"965.17505,-0.19006"
"964.21084,-0.18995"
"963.24663,-0.18984"
"962.28242,-0.18988"
"961.31821,-0.18994"
"960.35400,-0.18995"
"959.38979,-0.19004"
"958.42557,-0.19013"
"957.46136,-0.19015"
"956.49715,-0.19018"
"955.53294,-0.19013"
"954.56873,-0.18986"
"953.60452,-0.18950"
"952.64031,-0.18913"
"951.67610,-0.18879"
"950.71189,-0.18847"
"949.74768,-0.18811"
"948.78347,-0.18776"
"947.81926,-0.18735"
"946.85504,-0.18670"
"945.89083,-0.18588"
"944.92662,-0.18489"
"943.96241,-0.18389"
"942.99820,-0.18325"
"942.03399,-0.18281"
"941.06978,-0.18212"
"940.10557,-0.18123"
"939.14136,-0.18035"
"938.17715,-0.17950"
"937.21294,-0.17867"
"936.24873,-0.17773"
"935.28451,-0.17679"
"934.32030,-0.17625"
"933.35609,-0.17617"
"932.39188,-0.17637"
"931.42767,-0.17665"
"930.46346,-0.17700"
"929.49925,-0.17741"
"928.53504,-0.17758"
"927.57083,-0.17739"
"926.60662,-0.17711"
"925.64241,-0.17686"
"924.67820,-0.17664"
"923.71398,-0.17660"
"922.74977,-0.17666"
"921.78556,-0.17674"
"920.82135,-0.17699"
"919.85714,-0.17728"
"918.89293,-0.17739"
"917.92872,-0.17733"
"916.96451,-0.17714"
"916.00030,-0.17690"
"915.03609,-0.17676"
"914.07188,-0.17666"
"913.10767,-0.17656"
"912.14345,-0.17645"
"911.17924,-0.17620"
"910.21503,-0.17589"
"909.25082,-0.17560"
"908.28661,-0.17521"
"907.32240,-0.17485"
"906.35819,-0.17463"
"905.39398,-0.17451"
"904.42977,-0.17452"
"903.46556,-0.17453"
"902.50135,-0.17435"
"901.53713,-0.17409"
"900.57292,-0.17380"
"899.60871,-0.17344"
"898.64450,-0.17304"
"897.68029,-0.17267"
"896.71608,-0.17249"
"895.75187,-0.17258"
"894.78766,-0.17277"
"893.82345,-0.17295"
"892.85924,-0.17323"
"891.89503,-0.17360"
"890.93082,-0.17385"
"889.96660,-0.17383"
"889.00239,-0.17360"
"888.03818,-0.17348"
"887.07397,-0.17351"
"886.10976,-0.17334"
"885.14555,-0.17286"
"884.18134,-0.17211"
"883.21713,-0.17129"
"882.25292,-0.17068"
"881.28871,-0.17018"
"880.32450,-0.16956"
"879.36029,-0.16881"
"878.39607,-0.16799"
"877.43186,-0.16717"
"876.46765,-0.16629"
"875.50344,-0.16533"
"874.53923,-0.16460"
"873.57502,-0.16423"
"872.61081,-0.16397"
"871.64660,-0.16384"
"870.68239,-0.16383"
"869.71818,-0.16364"
"868.75397,-0.16336"
"867.78976,-0.16329"
"866.82554,-0.16332"
"865.86133,-0.16316"
"864.89712,-0.16277"
"863.93291,-0.16222"
"862.96870,-0.16159"
"862.00449,-0.16079"
"861.04028,-0.15982"
"860.07607,-0.15876"
"859.11186,-0.15765"
"858.14765,-0.15661"
"857.18344,-0.15561"
"856.21923,-0.15450"
"855.25501,-0.15337"
"854.29080,-0.15227"
"853.32659,-0.15106"
"852.36238,-0.14977"
"851.39817,-0.14848"
"850.43396,-0.14730"
"849.46975,-0.14638"
"848.50554,-0.14571"
"847.54133,-0.14529"
"846.57712,-0.14508"
"845.61291,-0.14498"
"844.64870,-0.14488"
"843.68448,-0.14475"
"842.72027,-0.14463"
"841.75606,-0.14472"
"840.79185,-0.14503"
"839.82764,-0.14537"
"838.86343,-0.14583"
"837.89922,-0.14660"
"836.93501,-0.14758"
"835.97080,-0.14873"
"835.00659,-0.15009"
"834.04238,-0.15155"
"833.07817,-0.15293"
"832.11395,-0.15404"
"831.14974,-0.15489"
"830.18553,-0.15566"
"829.22132,-0.15631"
"828.25711,-0.15677"
"827.29290,-0.15709"
"826.32869,-0.15718"
"825.36448,-0.15709"
"824.40027,-0.15689"
"823.43606,-0.15663"
"822.47185,-0.15646"
"821.50764,-0.15643"
"820.54342,-0.15640"
"819.57921,-0.15632"
"818.61500,-0.15626"
"817.65079,-0.15632"
"816.68658,-0.15640"
"815.72237,-0.15635"
"814.75816,-0.15628"
"813.79395,-0.15631"
"812.82974,-0.15628"
"811.86553,-0.15616"
"810.90132,-0.15617"
"809.93711,-0.15623"
"808.97289,-0.15609"
"808.00868,-0.15582"
"807.04447,-0.15557"
"806.08026,-0.15529"
"805.11605,-0.15493"
"804.15184,-0.15460"
"803.18763,-0.15440"
"802.22342,-0.15412"
"801.25921,-0.15348"
"800.29500,-0.15272"
"799.33079,-0.15217"
"798.36658,-0.15169"
"797.40236,-0.15106"
"796.43815,-0.15029"
"795.47394,-0.14949"
"794.50973,-0.14879"
"793.54552,-0.14808"
"792.58131,-0.14745"
"791.61710,-0.14699"
"790.65289,-0.14657"
"789.68868,-0.14607"
"788.72447,-0.14549"
"787.76026,-0.14485"
"786.79605,-0.14437"
"785.83183,-0.14399"
"784.86762,-0.14347"
"783.90341,-0.14300"
"782.93920,-0.14272"
"781.97499,-0.14252"
"781.01078,-0.14232"
"780.04657,-0.14206"
"779.08236,-0.14160"
"778.11815,-0.14096"
"777.15394,-0.14018"
"776.18973,-0.13946"
"775.22551,-0.13899"
"774.26130,-0.13843"
"773.29709,-0.13773"
"772.33288,-0.13723"
"771.36867,-0.13679"
"770.40446,-0.13616"
"769.44025,-0.13548"
"768.47604,-0.13489"
"767.51183,-0.13439"
"766.54762,-0.13391"
"765.58341,-0.13333"
"764.61920,-0.13269"
"763.65498,-0.13202"
"762.69077,-0.13122"
"761.72656,-0.13045"
"760.76235,-0.12977"
"759.79814,-0.12892"
"758.83393,-0.12787"
"757.86972,-0.12669"
"756.90551,-0.12557"
"755.94130,-0.12465"
"754.97709,-0.12368"
"754.01288,-0.12248"
"753.04867,-0.12135"
"752.08445,-0.12055"
"751.12024,-0.11984"
"750.15603,-0.11894"
"749.19182,-0.11794"
"748.22761,-0.11704"
"747.26340,-0.11621"
"746.29919,-0.11535"
"745.33498,-0.11456"
"744.37077,-0.11392"
"743.40656,-0.11308"
"742.44235,-0.11195"
"741.47814,-0.11082"
"740.51392,-0.10987"
"739.54971,-0.10908"
"738.58550,-0.10834"
"737.62129,-0.10761"
"736.65708,-0.10713"
"735.69287,-0.10689"
"734.72866,-0.10665"
"733.76445,-0.10647"
"732.80024,-0.10654"
"731.83603,-0.10690"
"730.87182,-0.10740"
"729.90761,-0.10796"
"728.94339,-0.10858"
"727.97918,-0.10896"
"727.01497,-0.10888"
"726.05076,-0.10869"
"725.08655,-0.10886"
"724.12234,-0.10946"
"723.15813,-0.10883"
"722.19392,-0.10793"
"721.22971,-0.10720"
"720.26550,-0.10686"
"719.30129,-0.10667"
"718.33708,-0.10630"
"717.37286,-0.10573"
"716.40865,-0.10492"
"715.44444,-0.10384"
"714.48023,-0.10272"
"713.51602,-0.10192"
"712.55181,-0.10154"
"711.58760,-0.10140"
"710.62339,-0.10131"
"709.65918,-0.10125"
"708.69497,-0.10120"
"707.73076,-0.10104"
"706.76655,-0.10079"
"705.80233,-0.10054"
"704.83812,-0.10027"
"703.87391,-0.09988"
"702.90970,-0.09942"
"701.94549,-0.09904"
"700.98128,-0.09874"
"700.01707,-0.09841"
"699.05286,-0.09806"
"698.08865,-0.09778"
"697.12444,-0.09758"
"696.16023,-0.09734"
"695.19602,-0.09705"
"694.23180,-0.09668"
"693.26759,-0.09615"
"692.30338,-0.09538"
"691.33917,-0.09438"
"690.37496,-0.09338"
"689.41075,-0.09253"
"688.44654,-0.09181"
"687.48233,-0.09119"
"686.51812,-0.09062"
"685.55391,-0.09006"
"684.58970,-0.08957"
"683.62549,-0.08923"
"682.66127,-0.08902"
"681.69706,-0.08878"
"680.73285,-0.08834"
"679.76864,-0.08775"
"678.80443,-0.08711"
"677.84022,-0.08643"
"676.87601,-0.08568"
"675.91180,-0.08494"
"674.94759,-0.08433"
"673.98338,-0.08375"
"673.01917,-0.08303"
"672.05496,-0.08204"
"671.09074,-0.08075"
"670.12653,-0.07907"
"669.16232,-0.07709"
"668.19811,-0.07556"
"667.23390,-0.07517"
"666.26969,-0.07510"
"665.30548,-0.07435"
"664.34127,-0.07299"
"663.37706,-0.07159"
"662.41285,-0.07044"
"661.44864,-0.06948"
"660.48443,-0.06868"
"659.52021,-0.06804"
"658.55600,-0.06744"
"657.59179,-0.06684"
"656.62758,-0.06632"
"655.66337,-0.06584"
