Wavenumber,Intensity
4862.51526,-0.03924
4861.55105,-0.03896
4860.58684,-0.03874
4859.62263,-0.03881
4858.65842,-0.03906
4857.69421,-0.03921
4856.73,-0.03919
4855.76579,-0.03906
4854.80158,-0.0389
4853.83737,-0.03885
4852.87316,-0.03903
4851.90894,-0.03924
4850.94473,-0.03927
4849.98052,-0.0391
4849.01631,-0.03892
4848.0521,-0.03901
4847.08789,-0.03929
4846.12368,-0.03944
4845.15947,-0.03927
4844.19526,-0.03899
4843.23105,-0.0389
4842.26684,-0.03901
4841.30263,-0.03915
4840.33841,-0.03925
4839.3742,-0.03924
4838.40999,-0.03909
4837.44578,-0.03895
4836.48157,-0.03896
4835.51736,-0.03899
4834.55315,-0.03889
4833.58894,-0.03885
4832.62473,-0.03903
4831.66052,-0.03927
4830.69631,-0.0394
4829.7321,-0.03939
4828.76788,-0.03922
4827.80367,-0.03895
4826.83946,-0.03881
4825.87525,-0.03886
4824.91104,-0.03893
4823.94683,-0.039
4822.98262,-0.03903
4822.01841,-0.03893
4821.0542,-0.03884
4820.08999,-0.03896
4819.12578,-0.03918
4818.16157,-0.0393
4817.19735,-0.03921
4816.23314,-0.03905
4815.26893,-0.03903
4814.30472,-0.03909
4813.34051,-0.03908
4812.3763,-0.03909
4811.41209,-0.03915
4810.44788,-0.03913
4809.48367,-0.03909
4808.51946,-0.03909
4807.55525,-0.03914
4806.59104,-0.03928
4805.62682,-0.03935
4804.66261,-0.03926
4803.6984,-0.03917
4802.73419,-0.03914
4801.76998,-0.03913
4800.80577,-0.03916
4799.84156,-0.03924
4798.87735,-0.03921
4797.91314,-0.03909
4796.94893,-0.03904
4795.98472,-0.03909
4795.02051,-0.03919
4794.05629,-0.03925
4793.09208,-0.03919
4792.12787,-0.03921
4791.16366,-0.03938
4790.19945,-0.03945
4789.23524,-0.03934
4788.27103,-0.03921
4787.30682,-0.03919
4786.34261,-0.03916
4785.3784,-0.03913
4784.41419,-0.03917
4783.44997,-0.03928
4782.48576,-0.03936
4781.52155,-0.03937
4780.55734,-0.0393
4779.59313,-0.03909
4778.62892,-0.03885
4777.66471,-0.03874
4776.7005,-0.03882
4775.73629,-0.03899
4774.77208,-0.03915
4773.80787,-0.03926
4772.84366,-0.0393
4771.87944,-0.03931
4770.91523,-0.03932
4769.95102,-0.0393
4768.98681,-0.03922
4768.0226,-0.03922
4767.05839,-0.03934
4766.09418,-0.03946
4765.12997,-0.0395
4764.16576,-0.03953
4763.20155,-0.03955
4762.23734,-0.03948
4761.27313,-0.03929
4760.30891,-0.03909
4759.3447,-0.03903
4758.38049,-0.03913
4757.41628,-0.03921
4756.45207,-0.0392
4755.48786,-0.0392
4754.52365,-0.03925
4753.55944,-0.0393
4752.59523,-0.0393
4751.63102,-0.03932
4750.66681,-0.03936
4749.7026,-0.03928
4748.73838,-0.03916
4747.77417,-0.03913
4746.80996,-0.03915
4745.84575,-0.03919
4744.88154,-0.03928
4743.91733,-0.03928
4742.95312,-0.03922
4741.98891,-0.0392
4741.0247,-0.03922
4740.06049,-0.0392
