"Wavenumber","Intensity"
"4621.46255","-0.25169"
"4620.49834","-0.25177"
"4619.53413","-0.25174"
"4618.56992","-0.25162"
"4617.60571","-0.25159"
"4616.6415","-0.25168"
"4615.67729","-0.25184"
"4614.71308","-0.25191"
"4613.74887","-0.25168"
"4612.78466","-0.25136"
"4611.82045","-0.25131"
"4610.85623","-0.25152"
"4609.89202","-0.25179"
"4608.92781","-0.252"
"4607.9636","-0.25201"
"4606.99939","-0.25176"
"4606.03518","-0.25147"
"4605.07097","-0.25142"
"4604.10676","-0.25154"
"4603.14255","-0.25156"
"4602.17834","-0.25151"
"4601.21413","-0.25157"
"4600.24992","-0.25165"
"4599.2857","-0.25173"
"4598.32149","-0.25182"
"4597.35728","-0.25176"
"4596.39307","-0.25157"
"4595.42886","-0.25141"
"4594.46465","-0.25137"
"4593.50044","-0.25149"
"4592.53623","-0.25165"
"4591.57202","-0.25172"
"4590.60781","-0.25177"
"4589.6436","-0.25192"
"4588.67939","-0.25204"
"4587.71517","-0.25198"
"4586.75096","-0.25187"
"4585.78675","-0.25179"
"4584.82254","-0.25163"
"4583.85833","-0.25156"
"4582.89412","-0.25164"
"4581.92991","-0.25169"
"4580.9657","-0.25172"
"4580.00149","-0.25183"
"4579.03728","-0.25184"
"4578.07307","-0.25173"
"4577.10886","-0.25167"
"4576.14464","-0.25163"
"4575.18043","-0.25143"
"4574.21622","-0.25125"
"4573.25201","-0.25137"
"4572.2878","-0.25167"
"4571.32359","-0.25176"
"4570.35938","-0.25161"
"4569.39517","-0.25154"
"4568.43096","-0.25162"
"4567.46675","-0.25159"
"4566.50254","-0.2515"
"4565.53833","-0.25149"
"4564.57411","-0.25142"
"4563.6099","-0.25131"
"4562.64569","-0.25137"
"4561.68148","-0.25159"
"4560.71727","-0.25172"
"4559.75306","-0.25172"
"4558.78885","-0.25179"
"4557.82464","-0.25187"
"4556.86043","-0.25177"
"4555.89622","-0.25168"
"4554.93201","-0.25175"
"4553.9678","-0.25183"
"4553.00358","-0.25175"
"4552.03937","-0.2516"
"4551.07516","-0.25153"
"4550.11095","-0.25155"
"4549.14674","-0.25168"
"4548.18253","-0.25182"
"4547.21832","-0.25178"
"4546.25411","-0.2517"
"4545.2899","-0.25171"
"4544.32569","-0.25169"
"4543.36148","-0.25159"
"4542.39727","-0.25142"
"4541.43305","-0.25124"
"4540.46884","-0.25118"
"4539.50463","-0.25132"
"4538.54042","-0.25153"
