Wavenumber,Intensity
2188.349,10516.33
2190.646,10452.67
2192.942,10362.67
2195.236,10306
2197.528,10265.33
2199.819,10207.33
2202.109,10131
2204.397,10108
2206.683,10017.67
2208.968,10059
2211.252,10000.33
2213.534,9964.67
2215.815,9931.67
2218.094,9841
2220.372,9850.33
2222.648,9716
2224.923,9743
2227.196,9699
2229.468,9623.33
2231.738,9577
2234.007,9508.33
2236.275,9508.33
2238.541,9408.33
2240.806,9421.33
2243.069,9345.67
2245.33,9338.33
2247.591,9275.33
2249.849,9225.33
2252.107,9156.67
2254.363,9185.33
2256.617,9071.33
2258.87,9060.67
2261.122,8963.67
2263.372,8921.67
2265.62,8925.67
2267.868,8848.67
2270.113,8788
2272.358,8767
2274.601,8722.67
2276.842,8663.67
2279.082,8650
2281.321,8554.33
2283.558,8524
2285.794,8459
2288.028,8385.67
2290.261,8397
2292.492,8319.33
2294.722,8272.67
2296.951,8235.33
2299.178,8229.33
2301.404,8186.33
2303.628,8125.67
2305.851,8116.67
2308.072,8037.67
2310.292,8043.67
2312.511,7975.33
2314.728,7944
2316.944,7914.33
2319.159,7844
2321.372,7814.33
2323.583,7781.67
2325.793,7752.67
2328.002,7700.33
2330.209,7684.67
2332.415,7640.33
2334.62,7536
2336.823,7528.33
2339.025,7494.67
2341.225,7466
2343.424,7434
2345.621,7384
2347.817,7311
2350.012,7317
2352.206,7236.33
2354.397,7195.33
2356.588,7136
2358.777,7107
2360.965,7072
2363.151,7033
2365.336,7003
2367.52,6949.33
2369.702,6906
2371.883,6909
2374.062,6864.67
2376.24,6864.33
2378.417,6804.67
2380.592,6749
2382.766,6739
2384.938,6697.67
2387.11,6635.33
2389.279,6655.67
2391.448,6608.67
2393.615,6538.33
2395.78,6482.33
2397.944,6477
2400.107,6454.33
2402.269,6447.67
2404.429,6371.33
2406.588,6364
2408.745,6312.67
2410.901,6290.33
2413.056,6236
2415.209,6209.67
2417.361,6170.33
2419.512,6152
2421.661,6104.33
2423.809,6071.33
2425.955,6038.67
2428.1,6036.33
2430.244,5953
2432.386,5953.67
2434.527,5906.33
2436.667,5857.33
2438.806,5843.67
2440.943,5807
2443.078,5786.67
2445.213,5717.67
2447.345,5691.67
2449.477,5656.33
