"Wavenumber","Intensity"
"2243.069","10592"
"2245.33","10530"
"2247.591","10476.33"
"2249.849","10443.67"
"2252.107","10362.67"
"2254.363","10331.33"
"2256.617","10268"
"2258.87","10216"
"2261.122","10130.33"
"2263.372","10101"
"2265.62","10059"
"2267.868","10002.67"
"2270.113","9871.33"
"2272.358","9851"
"2274.601","9820"
"2276.842","9790.33"
"2279.082","9704.33"
"2281.321","9654.33"
"2283.558","9585.33"
"2285.794","9496.67"
"2288.028","9483.33"
"2290.261","9429"
"2292.492","9357"
"2294.722","9345.67"
"2296.951","9346"
"2299.178","9267.33"
"2301.404","9254.33"
"2303.628","9168.33"
"2305.851","9143.33"
"2308.072","9114.33"
"2310.292","9083.67"
"2312.511","9028"
"2314.728","8970"
"2316.944","8911"
"2319.159","8899"
"2321.372","8852.67"
"2323.583","8843.33"
"2325.793","8757.67"
"2328.002","8709.67"
"2330.209","8647"
"2332.415","8579.67"
"2334.62","8583"
"2336.823","8530.67"
"2339.025","8466.33"
"2341.225","8436"
"2343.424","8401"
"2345.621","8344.67"
"2347.817","8298.33"
"2350.012","8199"
"2352.206","8191"
"2354.397","8132.67"
"2356.588","8055"
"2358.777","8030.33"
"2360.965","7989.67"
"2363.151","7941.33"
"2365.336","7926"
"2367.52","7852"
"2369.702","7833.67"
"2371.883","7775"
"2374.062","7727.33"
"2376.24","7698.67"
"2378.417","7677"
"2380.592","7665.67"
"2382.766","7597.33"
"2384.938","7563"
"2387.11","7548.33"
"2389.279","7503.67"
"2391.448","7464.67"
"2393.615","7431.33"
"2395.78","7405"
"2397.944","7319.33"
"2400.107","7298"
"2402.269","7254.67"
"2404.429","7246.67"
"2406.588","7198.67"
"2408.745","7130.33"
"2410.901","7117"
"2413.056","7106.67"
"2415.209","7009"
"2417.361","7004"
"2419.512","6919.33"
"2421.661","6915.67"
"2423.809","6899"
"2425.955","6847"
"2428.1","6786"
"2430.244","6788"
"2432.386","6740"
"2434.527","6722.67"
"2436.667","6657.67"
"2438.806","6628"
"2440.943","6597"
"2443.078","6567.33"
"2445.213","6567.33"
"2447.345","6469.67"
"2449.477","6465"
"2451.607","6401.67"
"2453.736","6410.33"
"2455.864","6370"
"2457.99","6339"
"2460.115","6296.67"
"2462.239","6281.33"
"2464.361","6241.33"
"2466.482","6195.33"
"2468.601","6198"
"2470.719","6168.33"
"2472.836","6112"
"2474.952","6102.67"
"2477.066","6075.67"
"2479.179","6064"
"2481.29","5995.67"
"2483.401","5981"
"2485.509","5940.67"
"2487.617","5942.33"
"2489.723","5885.67"
"2491.828","5828.33"
"2493.932","5849.67"
"2496.034","5815"
"2498.135","5766.33"
"2500.234","5760.67"
"2502.333","5698"
"2504.43","5669.33"
"2506.525","5620.67"
"2508.62","5617"
"2510.713","5579.67"
"2512.804","5523.67"
"2514.895","5533.67"
"2516.984","5499"
"2519.071","5468.67"
"2521.158","5411.67"
"2523.243","5398.67"
"2525.327","5356.33"
"2527.409","5347"
"2529.491","5339.33"
"2531.571","5314.33"
"2533.649","5304.33"
"2535.726","5217"
"2537.802","5214.67"
"2539.877","5165.67"
"2541.951","5152.33"
"2544.023","5128"
"2546.093","5104.67"
"2548.163","5063.67"
"2550.231","5077"
"2552.298","5056.33"
"2554.364","5046"
"2556.428","5054"
"2558.491","4979.67"
"2560.553","4981.33"
"2562.613","4964.33"
"2564.672","4944.33"
"2566.73","4922.33"
"2568.787","4896.67"
"2570.842","4863.33"
"2572.896","4840"
"2574.949","4789"
"2577","4817.67"
"2579.05","4738.67"
"2581.099","4761.33"
"2583.147","4701.33"
"2585.193","4689"
"2587.238","4631.33"
"2589.282","4625.67"
"2591.324","4612.67"
"2593.366","4556"
"2595.406","4533"
"2597.444","4527.33"
"2599.482","4501.33"
"2601.518","4468.33"
"2603.553","4429.67"
"2605.586","4449.33"
"2607.618","4423.67"
"2609.65","4386.67"
"2611.679","4393.67"
"2613.708","4362.33"
"2615.735","4360.67"
"2617.761","4319"
"2619.786","4300"
"2621.809","4282.67"
"2623.831","4269"
"2625.852","4249.33"
"2627.872","4221"
"2629.89","4233"
"2631.908","4235"
"2633.924","4203.33"
"2635.938","4174.33"
"2637.952","4157.33"
"2639.964","4163"
"2641.975","4162"
"2643.984","4146.67"
"2645.993","4109.33"
"2648","4113.33"
"2650.006","4099"
"2652.01","4061.33"
"2654.014","4041"
"2656.016","4005.67"
"2658.017","3977.67"
"2660.017","3962.67"
"2662.015","3907"
"2664.012","3886.33"
"2666.008","3845.67"
"2668.003","3834.33"
"2669.996","3805.67"
"2671.989","3772.67"
"2673.98","3770"
"2675.97","3729"
"2677.958","3709"
"2679.945","3709.67"
"2681.931","3660"
"2683.916","3696.33"
"2685.9","3650"
"2687.882","3620.67"
"2689.863","3631.67"
"2691.843","3612.67"
"2693.822","3580.33"
"2695.8","3608.33"
"2697.776","3570.67"
"2699.751","3553.67"
"2701.725","3531.67"
"2703.697","3499.33"
"2705.669","3518.67"
"2707.639","3498"
"2709.608","3453.67"
"2711.575","3437.33"
"2713.542","3419"
"2715.507","3374.67"
"2717.471","3375.33"
"2719.434","3344"
"2721.396","3321.67"
"2723.356","3290.67"
"2725.315","3271.67"
"2727.273","3249.67"
"2729.23","3214.33"
"2731.186","3220"
"2733.14","3185.33"
"2735.093","3165.67"
"2737.045","3170"
"2738.996","3168.67"
"2740.946","3147.33"
"2742.894","3137.33"
"2744.841","3113"
"2746.787","3086.67"
"2748.732","3059.33"
"2750.675","3026.67"
"2752.618","2980.33"
"2754.559","2951"
"2756.499","2926.33"
"2758.438","2920.33"
"2760.375","2899.67"
"2762.311","2904"
"2764.247","2885.67"
"2766.181","2854"
"2768.113","2862.33"
"2770.045","2822"
"2771.975","2773.33"
"2773.905","2735.33"
"2775.833","2680.33"
"2777.76","2646.67"
"2779.685","2600.33"
"2781.61","2575"
"2783.533","2555"
"2785.455","2543"
"2787.376","2521.67"
"2789.296","2459"
"2791.214","2427.33"
"2793.132","2366.33"
"2795.048","2366"
"2796.963","2324"
"2798.877","2293.67"
"2800.79","2260"
"2802.701","2202.67"
"2804.611","2180"
"2806.521","2134"
"2808.429","2108"
"2810.335","2071.67"
"2812.241","2041"
"2814.146","1955.67"
"2816.049","1902"
"2817.951","1834.67"
"2819.852","3.33"
"2821.752","1"
"2823.65","0"
"2825.548","2.33"
