"Wavenumber","Intensity"
"1881.655","5263"
"1884.153","5249"
"1886.648","5230.67"
"1889.142","5218.33"
"1891.635","5219.67"
"1894.125","5216"
"1896.614","5201.67"
"1899.102","5164"
"1901.587","5143.67"
"1904.071","5109"
"1906.554","5160"
"1909.035","5104.67"
"1911.514","5098.33"
"1913.991","5077"
"1916.467","5070.67"
"1918.942","5052.33"
"1921.414","5012.67"
"1923.885","4961"
"1926.355","4947.33"
"1928.822","4929.67"
"1931.289","4900"
"1933.753","4861.67"
"1936.216","4805"
"1938.677","4800"
"1941.137","4801"
"1943.595","4767.67"
"1946.051","4730.67"
"1948.506","4722.33"
"1950.959","4692.33"
"1953.411","4690"
"1955.861","4699.33"
"1958.309","4629.67"
"1960.756","4636.67"
"1963.201","4609.67"
"1965.644","4607.67"
"1968.086","4569.33"
"1970.526","4549"
"1972.965","4568"
"1975.402","4547.67"
"1977.838","4503.67"
"1980.272","4526.67"
"1982.704","4464.33"
"1985.135","4476.33"
"1987.564","4455"
"1989.991","4447"
"1992.417","4412"
"1994.841","4416.67"
"1997.264","4405"
"1999.685","4343.67"
"2002.105","4342"
"2004.523","4316.33"
"2006.939","4268.33"
"2009.354","4271.67"
"2011.767","4218.33"
"2014.179","4185"
"2016.589","4208.33"
"2018.997","4184.33"
"2021.404","4154.67"
"2023.81","4145"
"2026.213","4134.67"
"2028.616","4125.67"
"2031.016","4101.67"
"2033.415","4064.67"
"2035.813","4052"
"2038.209","4067.33"
"2040.603","4047.67"
"2042.996","4002.67"
"2045.387","4030.33"
"2047.777","4032.67"
"2050.165","4019"
"2052.551","3982.67"
"2054.936","3950.67"
"2057.32","3952"
"2059.702","3929.33"
"2062.082","3925"
"2064.461","3917.67"
"2066.838","3891"
"2069.214","3880"
"2071.588","3883.33"
"2073.96","3898.33"
"2076.331","3853.67"
"2078.701","3858"
"2081.069","3791.33"
"2083.435","3781.33"
"2085.8","3771.33"
"2088.163","3737.67"
"2090.525","3715"
"2092.886","3669.33"
"2095.244","3694.67"
"2097.601","3656.33"
"2099.957","3621.67"
"2102.311","3597"
"2104.664","3607.67"
"2107.015","3561.67"
"2109.364","3525.33"
"2111.712","3548.33"
"2114.059","3498"
"2116.404","3486"
"2118.747","3495.33"
"2121.089","3496.67"
"2123.43","3474"
"2125.769","3415"
"2128.106","3439.67"
"2130.442","3411"
"2132.776","3398.33"
"2135.109","3400.67"
"2137.44","3383.33"
"2139.77","3369"
"2142.098","3332"
"2144.425","3315"
"2146.75","3307.33"
"2149.074","3330"
"2151.397","3280"
"2153.717","3284"
"2156.037","3258"
"2158.354","3229"
"2160.671","3211"
"2162.985","3205"
"2165.299","3192.67"
"2167.61","3185"
"2169.921","3173.33"
"2172.23","3167"
"2174.537","3177"
"2176.843","3104.67"
"2179.147","3129"
"2181.45","3047.33"
"2183.751","3076.33"
"2186.051","3066.67"
"2188.349","3017.67"
"2190.646","3026"
"2192.942","3001.67"
"2195.236","2978.67"
"2197.528","2973"
"2199.819","2954.67"
"2202.109","2950.67"
"2204.397","2954"
"2206.683","2915.33"
"2208.968","2912"
"2211.252","2902.67"
"2213.534","2877.67"
"2215.815","2886.67"
"2218.094","2878"
"2220.372","2864.33"
"2222.648","2864"
"2224.923","2832"
"2227.196","2844.67"
"2229.468","2811"
"2231.738","2789.67"
"2234.007","2808.67"
"2236.275","2786.67"
"2238.541","2781"
"2240.806","2774"
"2243.069","2731"
"2245.33","2762.33"
"2247.591","2717.33"
"2249.849","2720"
"2252.107","2705.33"
"2254.363","2693.67"
"2256.617","2684.67"
"2258.87","2664"
"2261.122","2652"
"2263.372","2632.67"
"2265.62","2621"
"2267.868","2578"
"2270.113","2576.33"
"2272.358","2566.67"
"2274.601","2566.67"
"2276.842","2555"
"2279.082","2554.67"
"2281.321","2520.33"
"2283.558","2501.67"
"2285.794","2510"
"2288.028","2492.67"
"2290.261","2476"
"2292.492","2471"
"2294.722","2422.33"
"2296.951","2441.67"
"2299.178","2434.33"
"2301.404","2430.67"
"2303.628","2441"
"2305.851","2414.33"
"2308.072","2408.33"
"2310.292","2380"
"2312.511","2358.33"
"2314.728","2361"
"2316.944","2348.67"
"2319.159","2317.67"
"2321.372","2357.67"
"2323.583","2320.33"
"2325.793","2308"
"2328.002","2299.33"
"2330.209","2300.33"
"2332.415","2266.33"
"2334.62","2267.67"
"2336.823","2265"
"2339.025","2271.33"
"2341.225","2202.67"
"2343.424","2216"
"2345.621","2203.67"
"2347.817","2197.67"
"2350.012","2187"
"2352.206","2171.67"
"2354.397","2165"
"2356.588","2168.33"
"2358.777","2127"
"2360.965","2114.67"
"2363.151","2140"
"2365.336","2116.67"
"2367.52","2103.67"
"2369.702","2104"
"2371.883","2075.67"
"2374.062","2078.33"
"2376.24","2075"
"2378.417","2052"
"2380.592","2054.33"
"2382.766","2047"
"2384.938","2032.67"
"2387.11","2023"
"2389.279","2026"
"2391.448","1995.33"
"2393.615","1998"
"2395.78","1966"
"2397.944","1973"
"2400.107","1959"
"2402.269","1956"
"2404.429","1943.33"
"2406.588","1930.67"
"2408.745","1917.33"
"2410.901","1885"
"2413.056","1915.67"
"2415.209","1910.67"
"2417.361","1877.67"
"2419.512","1878"
"2421.661","1872"
"2423.809","1886.67"
"2425.955","1853.33"
"2428.1","1838.33"
"2430.244","1861.67"
"2432.386","1843.67"
"2434.527","1818.67"
