"Wavenumber","Intensity"
"2081.069","1581.33"
"2083.435","1579.67"
"2085.8","1572"
"2088.163","1570.33"
"2090.525","1546"
"2092.886","1540.67"
"2095.244","1552.67"
"2097.601","1516.67"
"2099.957","1528.67"
"2102.311","1527.33"
"2104.664","1514.33"
"2107.015","1496.33"
"2109.364","1484"
"2111.712","1477"
"2114.059","1457.33"
"2116.404","1444.33"
"2118.747","1457.33"
"2121.089","1447.67"
"2123.43","1443.67"
"2125.769","1428.67"
"2128.106","1427.67"
"2130.442","1426.67"
"2132.776","1405.33"
"2135.109","1419"
"2137.44","1406.33"
"2139.77","1407.67"
"2142.098","1379"
"2144.425","1382.33"
"2146.75","1372"
"2149.074","1368"
"2151.397","1357"
"2153.717","1364.33"
"2156.037","1357.67"
"2158.354","1347"
"2160.671","1317"
"2162.985","1317"
"2165.299","1319.67"
"2167.61","1310.67"
"2169.921","1296.67"
"2172.23","1295"
"2174.537","1285.67"
"2176.843","1293.67"
"2179.147","1278.33"
"2181.45","1264.67"
"2183.751","1252"
"2186.051","1245.33"
"2188.349","1244.67"
"2190.646","1219.33"
"2192.942","1227.33"
"2195.236","1226.67"
"2197.528","1217.33"
"2199.819","1206.33"
"2202.109","1195.67"
"2204.397","1202"
"2206.683","1193.67"
"2208.968","1193.67"
"2211.252","1186.33"
"2213.534","1184"
"2215.815","1172.67"
"2218.094","1154.33"
"2220.372","1151.33"
"2222.648","1152.67"
"2224.923","1145"
"2227.196","1130.33"
"2229.468","1133.67"
"2231.738","1134"
"2234.007","1122"
"2236.275","1113.67"
"2238.541","1115.67"
"2240.806","1105.33"
"2243.069","1104.33"
"2245.33","1080.67"
"2247.591","1086.33"
"2249.849","1102"
"2252.107","1073"
"2254.363","1075"
"2256.617","1060.33"
"2258.87","1061.67"
"2261.122","1046.33"
"2263.372","1053.67"
"2265.62","1054.33"
"2267.868","1024.67"
"2270.113","1028.33"
"2272.358","1025.67"
"2274.601","1015"
"2276.842","1022"
"2279.082","1020.67"
"2281.321","1000"
"2283.558","1004"
"2285.794","995"
"2288.028","998.67"
"2290.261","976.67"
"2292.492","981.33"
"2294.722","982.33"
"2296.951","970.33"
"2299.178","968.33"
"2301.404","959"
"2303.628","958.33"
"2305.851","944.67"
"2308.072","937"
"2310.292","939.33"
"2312.511","932.33"
"2314.728","938.67"
"2316.944","929.33"
"2319.159","920"
"2321.372","908"
"2323.583","905.67"
"2325.793","893.33"
"2328.002","899.33"
"2330.209","895.33"
"2332.415","909"
"2334.62","887.33"
"2336.823","884.33"
"2339.025","877.67"
"2341.225","876.33"
"2343.424","864.33"
"2345.621","860.33"
"2347.817","863"
"2350.012","860.33"
"2352.206","849.33"
"2354.397","846.33"
"2356.588","837.33"
"2358.777","837.33"
"2360.965","835.67"
"2363.151","837.67"
"2365.336","824.67"
"2367.52","805"
"2369.702","813"
"2371.883","811.67"
"2374.062","809.33"
"2376.24","809.67"
"2378.417","796.33"
"2380.592","798.67"
"2382.766","804.67"
"2384.938","791"
"2387.11","792.33"
"2389.279","779.33"
"2391.448","773.67"
"2393.615","780"
"2395.78","771.33"
"2397.944","763"
"2400.107","755"
"2402.269","739.67"
"2404.429","757"
"2406.588","745.67"
"2408.745","751"
"2410.901","737.33"
"2413.056","730.67"
"2415.209","720.33"
"2417.361","730"
"2419.512","721.67"
"2421.661","723.33"
"2423.809","714.67"
"2425.955","717.67"
"2428.1","700.33"
"2430.244","695.67"
"2432.386","702.33"
"2434.527","689.33"
"2436.667","693.33"
"2438.806","685.67"
"2440.943","688.67"
"2443.078","682.67"
"2445.213","675.33"
"2447.345","674"
"2449.477","664.67"
"2451.607","672.67"
"2453.736","668"
"2455.864","677"
"2457.99","663"
"2460.115","656"
"2462.239","646"
"2464.361","662.67"
"2466.482","640.67"
"2468.601","648"
"2470.719","638.33"
"2472.836","633"
"2474.952","635.67"
"2477.066","641"
"2479.179","646"
"2481.29","617"
"2483.401","629.33"
"2485.509","623.33"
"2487.617","610.67"
"2489.723","618.67"
"2491.828","611"
"2493.932","608"
"2496.034","607.33"
"2498.135","605.67"
"2500.234","599"
"2502.333","594"
"2504.43","587"
"2506.525","585.33"
"2508.62","579.67"
"2510.713","596"
"2512.804","578"
"2514.895","588.67"
"2516.984","586"
"2519.071","576"
"2521.158","570.67"
"2523.243","556"
"2525.327","550"
"2527.409","565.67"
"2529.491","549.33"
"2531.571","558"
"2533.649","545.67"
"2535.726","539"
"2537.802","550.33"
"2539.877","543"
"2541.951","537.33"
"2544.023","540.67"
"2546.093","526"
"2548.163","529"
"2550.231","527.67"
"2552.298","537"
"2554.364","519"
"2556.428","523.67"
"2558.491","527.33"
"2560.553","512.33"
"2562.613","524.33"
"2564.672","522"
"2566.73","514.67"
"2568.787","515.33"
"2570.842","512.33"
"2572.896","519.67"
"2574.949","513.67"
"2577","508"
"2579.05","505.67"
"2581.099","499.67"
"2583.147","495.67"
"2585.193","503"
"2587.238","495.67"
"2589.282","498.67"
"2591.324","499"
"2593.366","482.67"
"2595.406","475.33"
"2597.444","482"
"2599.482","476.67"
"2601.518","472"
"2603.553","474.67"
"2605.586","452.67"
"2607.618","462.33"
"2609.65","465.33"
"2611.679","464.67"
"2613.708","456.33"
"2615.735","453.67"
"2617.761","454"
"2619.786","451.67"
"2621.809","452.67"
"2623.831","438"
"2625.852","441.67"
"2627.872","440.33"
"2629.89","444.33"
"2631.908","442.67"
"2633.924","432.33"
"2635.938","434.33"
"2637.952","422.33"
"2639.964","430.33"
"2641.975","431.67"
"2643.984","426.67"
"2645.993","430.33"
"2648","432.67"
"2650.006","431"
"2652.01","421.67"
"2654.014","420.33"
"2656.016","426"
"2658.017","413.67"
"2660.017","422"
"2662.015","418.33"
"2664.012","402.67"
"2666.008","413.67"
"2668.003","405"
"2669.996","405.67"
"2671.989","407.67"
"2673.98","402"
"2675.97","399.33"
"2677.958","395.33"
"2679.945","390.33"
"2681.931","394"
"2683.916","399.67"
"2685.9","396.33"
"2687.882","399.67"
"2689.863","394.33"
"2691.843","391.67"
"2693.822","398"
"2695.8","390.33"
"2697.776","387.33"
"2699.751","387"
"2701.725","395.67"
"2703.697","387.33"
"2705.669","384.67"
"2707.639","385.67"
"2709.608","382.33"
"2711.575","369.33"
"2713.542","375.33"
"2715.507","376.33"
"2717.471","368.67"
"2719.434","380.67"
"2721.396","370"
"2723.356","377"
"2725.315","361.33"
"2727.273","369"
"2729.23","368.33"
"2731.186","371"
"2733.14","352.67"
"2735.093","364"
"2737.045","357.67"
"2738.996","351.67"
"2740.946","353"
"2742.894","355"
"2744.841","348.33"
"2746.787","341.67"
"2748.732","334"
"2750.675","331"
"2752.618","327"
"2754.559","323"
"2756.499","326"
"2758.438","312.33"
"2760.375","314.33"
"2762.311","317.33"
"2764.247","306.67"
"2766.181","307.67"
"2768.113","304.33"
"2770.045","292.67"
"2771.975","303.33"
"2773.905","295"
"2775.833","297.33"
"2777.76","271.67"
"2779.685","282"
"2781.61","282"
"2783.533","278.33"
"2785.455","270.67"
"2787.376","269"
"2789.296","253"
"2791.214","252.67"
"2793.132","253.33"
"2795.048","254"
"2796.963","247.67"
"2798.877","247.67"
"2800.79","238.33"
"2802.701","242"
"2804.611","232"
"2806.521","227.33"
"2808.429","224.33"
"2810.335","225.33"
"2812.241","218"
"2814.146","217.67"
"2816.049","210.33"
"2817.951","203.67"
"2819.852","-0.67"
"2821.752","1.67"
"2823.65","3"
"2825.548","-0.67"
