Wavenumber,Intensity
2637.952,1057
2639.964,1042.67
2641.975,1028.67
2643.984,1015.67
2645.993,1019.33
2648,1014.33
2650.006,1024.67
2652.01,1012
2654.014,987
2656.016,991.33
2658.017,991.67
2660.017,999.33
2662.015,982.33
2664.012,963.67
2666.008,956
2668.003,954.67
2669.996,957.33
2671.989,953.67
2673.98,938.33
2675.97,934.33
2677.958,929.33
2679.945,912.67
2681.931,915
2683.916,910.67
2685.9,906.67
2687.882,907
2689.863,899
2691.843,908.33
2693.822,899
2695.8,888.67
2697.776,888.33
2699.751,884.67
2701.725,877.33
2703.697,862.33
2705.669,865
2707.639,868.33
2709.608,859.67
2711.575,838.67
2713.542,835.67
2715.507,844
2717.471,825
2719.434,828.67
2721.396,798.67
2723.356,801
2725.315,792
2727.273,795.33
2729.23,798.33
2731.186,793.67
2733.14,780.67
2735.093,773.67
2737.045,774
2738.996,770
2740.946,760
2742.894,762.67
2744.841,758.67
2746.787,766
2748.732,745.67
2750.675,740.67
2752.618,728
2754.559,726.33
2756.499,712.67
2758.438,726.33
2760.375,707.33
2762.311,703
2764.247,694.67
2766.181,694.33
2768.113,691
2770.045,688
2771.975,692
2773.905,669
2775.833,653
2777.76,638.67
2779.685,616.33
2781.61,631.33
2783.533,618.67
2785.455,621
2787.376,603
2789.296,598.67
2791.214,592.33
2793.132,577.33
2795.048,568
2796.963,563.67
2798.877,551.67
2800.79,556.33
2802.701,531.67
2804.611,521.67
2806.521,518.67
2808.429,507.33
2810.335,499.33
2812.241,495
2814.146,473.33
2816.049,458.33
2817.951,439.67
2819.852,-0.33
2821.752,0.33
2823.65,2.67
2825.548,0
