"Wavenumber","Intensity"
"2775.833","-226.67"
"2777.76","-228.33"
"2779.685","-228.67"
"2781.61","-219.67"
"2783.533","-217.67"
"2785.455","-216.67"
"2787.376","-216"
"2789.296","-211.67"
"2791.214","-205.67"
"2793.132","-205"
"2795.048","-215"
"2796.963","-199.33"
"2798.877","-197.67"
"2800.79","-195"
"2802.701","-201"
"2804.611","-184.67"
"2806.521","-187"
"2808.429","-185.67"
"2810.335","-184.33"
"2812.241","-171"
"2814.146","-174"
"2816.049","-169"
"2817.951","-160.67"
"2819.852","0.67"
"2821.752","-2"
"2823.65","1.67"
"2825.548","-0.33"
