"Wavenumber","Intensity"
"2581.099","4887.33"
"2583.147","4855"
"2585.193","4798.33"
"2587.238","4774.33"
"2589.282","4782"
"2591.324","4694.33"
"2593.366","4704.33"
"2595.406","4700"
"2597.444","4641.67"
"2599.482","4637.33"
"2601.518","4590.33"
"2603.553","4539.67"
"2605.586","4536.67"
"2607.618","4511"
"2609.65","4469"
"2611.679","4492"
"2613.708","4445"
"2615.735","4384"
"2617.761","4398.67"
"2619.786","4366"
"2621.809","4359.33"
"2623.831","4362"
"2625.852","4324.67"
"2627.872","4318"
"2629.89","4274.67"
"2631.908","4263"
"2633.924","4226"
"2635.938","4211.67"
"2637.952","4172"
"2639.964","4196.33"
"2641.975","4174"
"2643.984","4161.33"
"2645.993","4129"
"2648","4112.33"
"2650.006","4098.33"
"2652.01","4054"
"2654.014","4047.33"
"2656.016","4025.33"
"2658.017","3998.67"
"2660.017","3965"
"2662.015","3929"
"2664.012","3903"
"2666.008","3871.33"
"2668.003","3857.33"
"2669.996","3840.67"
"2671.989","3827.67"
"2673.98","3798.67"
"2675.97","3796.33"
"2677.958","3751"
"2679.945","3749.33"
"2681.931","3736"
"2683.916","3708.67"
"2685.9","3677.33"
"2687.882","3664"
"2689.863","3626"
"2691.843","3641.67"
"2693.822","3610"
"2695.8","3592.67"
"2697.776","3554.67"
"2699.751","3526.67"
"2701.725","3527.33"
"2703.697","3535.67"
"2705.669","3479.33"
"2707.639","3460.67"
"2709.608","3451"
"2711.575","3398.67"
"2713.542","3380"
"2715.507","3356"
"2717.471","3298.33"
"2719.434","3276.33"
"2721.396","3240.33"
"2723.356","3234.67"
"2725.315","3218.67"
"2727.273","3206"
"2729.23","3176"
"2731.186","3173.33"
"2733.14","3168.67"
"2735.093","3132.67"
"2737.045","3141.33"
"2738.996","3119.33"
"2740.946","3094"
"2742.894","3114.33"
"2744.841","3058"
"2746.787","3054.33"
"2748.732","3006.67"
"2750.675","2999.33"
"2752.618","2953.67"
"2754.559","2923.33"
"2756.499","2905.67"
"2758.438","2893.67"
"2760.375","2863.67"
"2762.311","2856"
"2764.247","2848.33"
"2766.181","2813.33"
"2768.113","2804.33"
"2770.045","2786"
"2771.975","2753.33"
"2773.905","2665.67"
"2775.833","2652.33"
"2777.76","2606.67"
"2779.685","2570"
"2781.61","2556"
"2783.533","2556.33"
"2785.455","2530"
"2787.376","2481.33"
"2789.296","2427.33"
"2791.214","2389.67"
"2793.132","2339"
"2795.048","2315.33"
"2796.963","2298.33"
"2798.877","2268.67"
"2800.79","2230"
"2802.701","2179.67"
"2804.611","2157"
"2806.521","2081.33"
"2808.429","2064"
"2810.335","2035.67"
"2812.241","1980.33"
"2814.146","1924.67"
"2816.049","1867.33"
"2817.951","1797"
"2819.852","2.33"
"2821.752","1.33"
"2823.65","3.33"
"2825.548","-0.67"
